tweet_text,geo_latitude,geo_longitude,hotspot_id
"#aprendiendoacocinar 👨🏻‍🍳 #miprimeraguachile 🍋🥗🍤🥒🍴 @ playa del carmen, quintana roo https://t.co/b7ybmichlx",20.6167,-87.0667,1
"i'm at club de la cerveza in playa del carmen, q. roo https://t.co/pcvlky2u7y",20.635196,-87.06648501,1
"😍😘 with babe #cinepolis #fastandfurious8 @ cinepolis las americas,playa del carmen qroo!! https://t.co/9rnlc7jvoh",20.64823116,-87.08142197,1
"😎☀️ (@ 5ª avenida in playa del carmen, qr) https://t.co/hto9jmdel1",20.62815283,-87.07205786,1
"buenos días!!! @ 5ta avenida, playa del carmen. https://t.co/oqokr7gw25",20.62717403,-87.07227607,1
"bendecida baby monse la ame 🌸 @ playa del carmen, quintana roo https://t.co/fkk6rldias",20.6167,-87.0667,1
"i'm at playa delfines (el mirador) in cancún, qr w/ @spencermari https://t.co/tnaoiw2sjr",21.06071311,-86.77954674,1
"todo sea por el. (@ terminal de autobuses ado - @tuado in playa del carmen, qr) https://t.co/pscpvzluku",20.62959128,-87.07411766,1
"playa del carmen @ playa del carmen, quintana roo https://t.co/k0woffyuq3",20.6167,-87.0667,1
"me levante buscándote ... @ playa del carmen, quintana roo https://t.co/0cdsegomyx",20.6167,-87.0667,1
"🐬🐬👙💦🏝 (@ playa delfines (el mirador) in cancún, qr w/ @techelin26) https://t.co/d0zq3f0cgw",21.06071311,-86.77954674,1
"riviera maya ☀️🌴 @ playa del carmen, quintana roo https://t.co/eog92pnpu0",20.6167,-87.0667,1
en el mar la vida es más sabrosa #quebelleza #beachlover #cancun @ playa delfin cancun q roo https://t.co/mg2fhzf5l2,21.06253167,-86.77767667,1
"yummy (@ merendero in playa del carmen, qroo) https://t.co/dztizfcmcz",20.633136,-87.06774,1
"""las flores"" 😍 #betryssphoto #betryss #flores #playa #lasflores #mimexico #playadelcarmen @… https://t.co/fdx0gygl4s",20.6167,-87.0667,1
"cerrando el día, listo para entrenamiento de mañana. no todo es playa y fiesta en cancun 😃 @… https://t.co/5uaau7arjj",21.14670054,-86.82146237,1
"para mi el verano no termino! 😀😊😜😎😎🌞🌞🌅 @ playa del carmen, quintana roo https://t.co/gvyyk55igq",20.6167,-87.0667,1
"i'm at playa chac mool in cancún, qr https://t.co/js2rqkpb8i https://t.co/8eqxkbcan8",21.1292122,-86.74932016,1
"desayuno después de ensayo. (@ doña olga pozolería in playa del carmen, qr) https://t.co/t23xjp4itm",20.66621889,-87.06885318,1
"i'm at viva wyndham maya - @vivaresorts in playa del carmen, quintana roo, méxico https://t.co/oqpfjy21in",20.60681117,-87.08976506,1
#norompounplato🙈👼 #chimoesjajaja @ mirador playa delfines https://t.co/1dvcwid4td,21.06026182,-86.78033883,1
c a n c ú n 💕  amenazo con volver 😎❤️ @ playa delfin cancun q roo https://t.co/qiopnnz4n5,21.06253167,-86.77767667,1
órale liv.luna.mua ya te estamos esperando acá! @ kool beach club ::: playa del carmen https://t.co/xkzzotnss8,20.63072431,-87.06532687,1
"turisteando (@ 5ª avenida in playa del carmen, qr) https://t.co/llvnhjbffy",20.62785613,-87.07245782,1
"i'm at paseo del carmen - @cpaseodelcarmen in playa del carmen, quintana roo https://t.co/xko3uyt8fk",20.62172848,-87.07646211,1
"exhibición, jueves 4 de mayo. hotel playa38 @ playa del carmen, quintana roo https://t.co/2mj0sxdrki",20.6167,-87.0667,1
"#foto #pic #beach #likes #sexy #playa #argentina @ playa del carmen, quintana roo https://t.co/wyggkfcpxy",20.6167,-87.0667,1
"equilibrando 🌎 @ playa del carmen, quintana roo https://t.co/agoghgrdcm",20.6167,-87.0667,1
"#krispykreme de #paletapayaso  un sueño lleno de diabetes @ la quinta avenida, playa del carmen https://t.co/o7punyfcjd",20.62266292,-87.07508326,1
"también se hacer arroz! @ playa del carmen, quintana roo https://t.co/9xoagyelpd",20.6167,-87.0667,1
"naqueando (@ chedraui in playa del carmen, qr) https://t.co/tbd1nbghuq",20.624937,-87.085064,1
"i'm at la chopería in playa del carmen, qr https://t.co/gnjep0wh1g https://t.co/vzb1xldwmt",20.63242481,-87.06834588,1
"sandia party! 🍉🍉🍉 (@ martina beach in playa del carmen, mexico) https://t.co/wjx1pd81xy",20.6348705,-87.06142355,1
"#bpm 2017 y somos #sultanes 😀michelleguerrero26 @ playa del carmen, mexico https://t.co/nclun8irss",20.6167,-87.0667,1
😇😍😋🤗😎 @ ferry terminal playa del carmen https://t.co/dvndbmzetq,20.62077985,-87.07474402,1
"🎉 (@ martina beach in playa del carmen, mexico) https://t.co/j6wcjxkmuo",20.6348705,-87.06142355,1
fue la mejor opción... (@ playa - beach) https://t.co/z56xzjgij1,20.66561273,-87.02988719,1
"i'm at residencial la toscana in playa del carmen, quintana roo https://t.co/owrjvca3rp",20.66160949,-87.06360427,1
"dorita &lt;3 @ playa del carmen, quintana roo https://t.co/2rf7k3fzaf",20.6167,-87.0667,1
"coco bongo cancún... @ playa del carmen, quintana roo https://t.co/85qoxsbzy5",20.6167,-87.0667,1
"😍😍😍😍❤️ cosita preciosa @brisatbe @ playa del carmen, quintana roo https://t.co/qvczvy13xm",20.6167,-87.0667,1
"ya en el paraíso para la fiesta bboy...!!! #paradisebattle #tiempoportiempo @ playa del carmen,… https://t.co/6uaxvf2o67",20.6167,-87.0667,1
"😇 @ la quinta avenida, playa del carmen https://t.co/aydiwxsbtw",20.62266292,-87.07508326,1
😎 jaja @ playa dl carmen qtana roo https://t.co/pezrvqh4sz,20.65549637,-87.0840823,1
🌺🌸🌺🌸 @ riu playacar playa del carmen https://t.co/lb1w5xmmim,20.60805342,-87.08982172,1
"playa playa 🌊☀️🌴 @ hotel sandos playacar resort &amp; spa, playa del carmen, mexico https://t.co/zo21siwj01",20.60342605,-87.0953768,1
"desayuno de señoras (@ la cueva del chango in playa del carmen, qr) https://t.co/ztwrujvkoj",20.63495237,-87.06568244,1
conviviendo con ángeles @ 3d museum of wonders playa del carmen https://t.co/axaz6yvodt,20.62688524,-87.07349002,1
"llegando hoy es miércoles de suchi (@ sushi ken in playa del carmen, qr) https://t.co/nv7mk9mdty",20.6286049,-87.07229198,1
"i'm at el muellecito cantina marisquería in playa del carmen, qr https://t.co/zzsv5svld0",20.62892859,-87.07074881,1
"me estaría gustando volver un ratito🌤💆🏽 @ playa del carmen, quintana… https://t.co/jlyua8uxii",20.6167,-87.0667,1
"tiempo relax 😍 (at @fusionbeach hotel bar &amp; grill in playa del carmen, qroo) https://t.co/hduzrxklbk https://t.co/djevivpv4v",20.62457025,-87.07248221,1
"i'm at cinépolis in playa del carmen, qr, qr https://t.co/p3aquyzd8r",20.64820593,-87.08175659,1
"el asador jojojo @ playa del carmen, mexico https://t.co/fc64wez4n3",20.6167,-87.0667,1
☀️ @ paradisus playa del carmen https://t.co/p2fwwxn0x3,20.64925634,-87.05418735,1
"desayunando (@ chez céline in playa del carmen, qr) https://t.co/xqh1dp9d20",20.63369409,-87.06734101,1
clubdecuervos_oficial @antoniodlavega #playadelcarmen ⚽️🥅⚽️ en thompson playa del carmen https://t.co/egii0k7zjv,20.62792449,-87.07197189,1
"día de la muerte ☠️ mi méxico querido 🇲🇽🎼🎶🐾 en playa del carmen, quintana roo https://t.co/loopj72den",20.6167,-87.0667,1
"todo en exceso es malo, menos las vacaciones!  amanecer en la playa.… https://t.co/iugq4xohou",21.1606,-86.8475,1
"sin nada que hacer #elevador #selfie en la quinta avenida, playa del carmen https://t.co/wivcl0lyrw",20.62266292,-87.07508326,1
todas las mañanas entra por mi ventana el señor ☀️🎶🎶🎶 (@ playa delfines (el mirador)) https://t.co/cemohxzeur https://t.co/v0sdvuo2t6,21.06071311,-86.77954674,1
"#piénsalo en playa del carmen, riviera maya https://t.co/sfdlw0pbj9",20.610984,-87.085533,1
"i'm at quinta alegría - @ccquintalegria in playa del carmen, qr https://t.co/wwjywq48gn",20.62992102,-87.07037994,1
"👻🙆🏼‍♂️🍹🍸 (@ 5ª avenida in playa del carmen, qr) https://t.co/ocdjmaot1b",20.62774736,-87.0720286,1
"luna, tú qué lo ves .... dile en playa del carmen, quintana roo https://t.co/qoeasxfmln",20.6167,-87.0667,1
"#beachlife en playa del carmen, quintana roo https://t.co/z0d5yuvdji",20.6167,-87.0667,1
"i'm at playa las perlas in cancún, qr https://t.co/ct2xug1ufn",21.15631879,-86.79975721,1
"🍴🍤🍻 (at @eloasismariscos in playa del carmen, qr) https://t.co/gcyvygf62l",20.63284675,-87.08020684,1
❤️ en museo de frida kahlo playa del carmen https://t.co/muqqfxnc4h,20.62570763,-87.07273865,1
"siiiiii @marianitahills (at @mamitasbeach club in playa del carmen, qr) https://t.co/pdupelx3tt",20.63128265,-87.06525315,1
"#xlager en playa del carmen, quintana roo https://t.co/ux2fjgcb5t",20.6167,-87.0667,1
#itsriutimeinmexico #mexico #rivieramaya #alongthecoasttravel @ riu playacar playa del carmen https://t.co/utdvylbex8,20.60803985,-87.08994434,1
"lu 💚 en playa del carmen, quintana roo https://t.co/qtkunbmxha",20.6167,-87.0667,1
"i'm at quinta alegría - @ccquintalegria in playa del carmen, qr https://t.co/gphzrd2mk7",20.62992102,-87.07037994,1
"#멕시코 #유카탄 #플라야델까르멘 #거리풍경 #mexico #yucatan #playadelcarmen #steet playa del carmen, quintana roo https://t.co/bl9uywpdii",20.6167,-87.0667,1
"#dia de #playa en cancún, quintana roo https://t.co/owx7mwqjve",21.1606,-86.8475,1
derecho bursatil. (@ universidad del sur in playa del carmen) https://t.co/sn8swtwkhu,20.62066348,-87.07822342,1
"atardecer en el caribe.  #montsiaventuras #marriededition #reloading @ playa del carmen,… https://t.co/xooaalcl6s",20.6167,-87.0667,1
"i'm at 5ª avenida in playa del carmen, qr https://t.co/vzb9lkfp6m",20.62774736,-87.0720286,1
"i'm at castillo canino in playa del carmen, qr https://t.co/tmyyx647tk",20.64871687,-87.08850298,1
"los ojos bien achinados le dan el toque 🍩 en playa del carmen, quintana roo https://t.co/qs4i5dyyeg",20.6167,-87.0667,1
"cuando la vida se simplifica 💕💪🍃 en playa del carmen, quintana roo https://t.co/qqet17tdus",20.6167,-87.0667,1
"todas we do french (@ salciccium class in playa del carmen, quintana roo) https://t.co/umsuduonfa https://t.co/pagyescuvy",20.6322296,-87.06842283,1
playa delfin 🇲🇽💣 en playa delfin cancun q roo https://t.co/clnqssf506,21.06102663,-86.77919958,1
"entrar al studio es  volar sin alas🐾😈 @ playa del carmen, quintana roo https://t.co/hfqhdhhsoh",20.6167,-87.0667,1
"está bien, hoy cena saludable! jeje 😋 🐟 en playa del carmen,… https://t.co/hudm1psqyv",20.6167,-87.0667,1
"amo la playa @ cancún, mexico https://t.co/uyevite80x",21.1606,-86.8475,1
dormir mientras escuchas la lluvia caer... ☔️⚡️☺️ @ iberostar playa paraíso golf club https://t.co/khwkmnrllm,20.75858394,-86.96587011,1
mexican @ en el ejido playa del carmen https://t.co/9uk8c492wo,20.63340853,-87.08832076,1
#nestorsalazar #artinspiration #mexico #beautiful #beach #playacar #playadelcarmen @ playa del… https://t.co/bmfvlk89ev,20.610984,-87.085533,1
"a family affair #cousins #jaumave #maldonadocastillo @ playa del carmen, quintana roo https://t.co/3sf3f3dupt",20.6167,-87.0667,1
"""sera lo divino no mezclo muy bien las cartas"" @ la quinta avenida, playa del carmen https://t.co/mzqlrlvunz",20.62266292,-87.07508326,1
"i'm at riu lupita resort in playa del carmen, qr https://t.co/mbuljn2u5n",20.61231566,-87.09201762,1
"me quiero quedar acá para siempre. 🏖❤️ @ playa del carmen, riviera maya https://t.co/dcqd7su2ca",20.610984,-87.085533,1
a desayunar después de una mega caminada (@ el sazón jarocho in playa del carmen) https://t.co/mwhvya9au9,20.654219,-87.07927,1
"🙏🏻 (@ capilla de nuestra señora del carmen in playa del carmen, quintana roo, qr) https://t.co/d6umlasjzh",20.62249303,-87.07518429,1
#lapiola #pdc @ piola playa del carmen https://t.co/ogqyoceix8,20.6351565,-87.06558171,1
hemos llegadooooo... pisa y corre... (@ playa del carmen in qr) https://t.co/atffvdbjbm,20.62856183,-87.07476972,1
"coco bongo!! #cocobongostyle #cozumel2017 #fun#goodtimes @ 5a avenida, playa del carmen, q.roo https://t.co/1cggaa8c03",20.63350082,-87.07533877,1
"sol ,playa y arena 👙 😎 🌊 🌴 @ playa del carmen, riviera maya https://t.co/nztiwqullw",20.610984,-87.085533,1
"🏖🚢 (@ ferry terminal ultramar in playa del carmen, qr) https://t.co/6yelta7bnl https://t.co/cebtd2gpen",20.62069241,-87.07479411,1
"pos.... (@ coco bongo in playa del carmen, qr) https://t.co/am9p8qohvh",20.62811903,-87.07241714,1
"🌴🌊⛅📸 @ playa del carmen, quintana roo https://t.co/ldxvoney8l",20.6167,-87.0667,1
"otra vez? como te encanta el pedo :p (at @mamitasbeach club in playa del carmen, qr) https://t.co/krrmpiq0bj",20.63115969,-87.06512632,1
"vamos a la playa🌊 @ quintana roo, mexico https://t.co/sbhdad16v1",21.13591074,-86.75344921,1
a cenar! (@ la no. 20 cantina in playa del carmen) https://t.co/tcr76t2ffd,20.62786134,-87.0715262,1
"este soy yo despertando un domingo lluvioso en fraccto villas del sol, playa del carmen quintana… https://t.co/kg89niuvht",20.66631878,-87.10279987,1
por algo te quiero recordar... (@ playa - beach) https://t.co/j2hnsxhxj6,20.66561273,-87.02988719,1
"me quedo con frida, pancho y playa del carmen @ la quinta avenida,… https://t.co/wd7zwks6tl",20.62266292,-87.07508326,1
"una de las tantas bellezas que posee quintana roo es su hermosa ciudad de playa del carmen,… https://t.co/bgoj5b43ki",20.6167,-87.0667,1
"seguimos 👫❤️ (@ residencial selvanova in playa del carmen, qr, playa del carmen) https://t.co/najybkz58d https://t.co/ufibneui9d",20.6523187,-87.0933925,1
"pueeeeeeej.... 🍻 (@ la jarra in playa del carmen, quintana roo) https://t.co/eijimfdjzv",20.62782596,-87.07269682,1
tírameuna foto así como que no me doy cuenta #vacationtime # en playa maroma https://t.co/x01i3a461e,20.723745,-86.97466333,1
"venga timidaa (@ real ibiza in playa del carmen, quintana roo) https://t.co/idlrkwouvs",20.65907765,-87.09507936,1
"#streetart 🎨 en la quinta avenida, playa del carmen https://t.co/jnrqnl7oqa",20.62266292,-87.07508326,1
acaba de publicar una foto en cocobongo reps playa del carmen https://t.co/jkb27vcuiz,20.62815297,-87.07239355,1
#fridayblessed 🙌🏼🌴☀️🚲#playadelcarmen #ilovethem #ilovemylife #iloveyou @bicoregio en playa del… https://t.co/o5lbhp0ssd,20.6167,-87.0667,1
1ra parada 🍺😎 @ las helodias at. playa del carmen https://t.co/qediicuirf,20.63197491,-87.06703203,1
"🏖 #playa #cancun #tbt #mexico #goodmorning @ cancún, mexico https://t.co/beonh5mnif",21.1606,-86.8475,1
"acaba de publicar una foto @ playa del carmen, riviera maya https://t.co/oo9vuglpyo",20.610984,-87.085533,1
"venir a playa y no desayunar aquí, es pecado. 🙌🏻 (@ el nativo in playa del carmen) https://t.co/sinw7qgpsj https://t.co/axg3zevqne",20.63344956,-87.0741064,1
@vivoencancun @fonaturmx @semarnat_mx @greenpeacemx @gobquintanaroo  cancun es precioso pero la playa esta muy sucia :(,21.1450132,-86.7890651,1
"un cafesito para acompañar la película. (@ the italian coffee company in playa del carmen, quintana roo) https://t.co/fwklqzjbiv",20.64802209,-87.08141702,1
"balance y estabilidad... #yoga #morningworkout @ playa del carmen, quintana roo https://t.co/2lnaoas8if",20.6167,-87.0667,1
wooooo en el #ocielfest se disfruta la playa 😎 en mamita's beach club https://t.co/nlcmqtysjx,20.63127813,-87.06503743,1
"si no vienes a la 5ta no vienes a playa del carmen (@ 5ª avenida in playa del carmen, qr) https://t.co/9qnjofem4k",20.62774736,-87.0720286,1
"🇲🇽 en playa del carmen, quintana roo https://t.co/fjdlh4lby6",20.6167,-87.0667,1
"más utensillos para moler artesanalmente el cacao en playa del carmen, quintana roo https://t.co/vc070wdm4d",20.6167,-87.0667,1
"i'm at 5ª avenida in playa del carmen, qr https://t.co/afhkerbzzy",20.62802184,-87.0717018,1
"#nxs2 en playa del carmen, quintana roo https://t.co/fh4wg9i9si",20.6167,-87.0667,1
"días 🐻 (@ conalep in playa del carmen, quintana roo) https://t.co/dsvnlcbo1h",20.684987,-87.058424,1
"siempre bello!!! #mexico #beach en playa del carmen, quintana roo https://t.co/htx3kntjmp",20.6167,-87.0667,1
"playences nights...#playadelcarmen @ playa del carmen, mexico https://t.co/yntfkqhnen",20.6167,-87.0667,1
la ballenas @ la 5ta avenida playa del carmen https://t.co/sbpwbrcuhx,20.63239898,-87.06837172,1
let's start ! @ piola playa del carmen https://t.co/jsucqk4gcf,20.6351565,-87.06558171,1
riqueza del idioma castellano @ iberostar playa paraíso https://t.co/kgswl8q6ik,20.75655755,-86.96153297,1
"i'm at playa del carmen in playa del carmen, qr https://t.co/tbtrdftvy2",20.62682874,-87.07416493,1
"con tanto amor @ playa del carmen, mexico https://t.co/26mg61a10a",20.6167,-87.0667,1
💥😈🌴🎉😎🙌🏼@thebpmfestival #bpm2017 @ la 5ta avenida playa del carmen https://t.co/ilwwubjott,20.63239898,-87.06837172,1
"lulu's house. 🎉🍸😎 #friends #selfie #pooltime #weekend #cheers #l4l @ playa del carmen, mexico https://t.co/ebokqnwatp",20.6167,-87.0667,1
"🌴... @ playa del carmen, mexico https://t.co/j3srrc6z4o",20.6167,-87.0667,1
#happynewyear @ playa del carmen @ riviera maya https://t.co/t9wyurtupw,20.62828257,-87.07272968,1
dynamic in the jungle  quinto día de fiesta :)   #bpm #solomun @ playa de carmen-cancun mexico https://t.co/w7bdel6qca,20.61287671,-87.08140152,1
"ahora sí bien quemadito por el sol @ fraccto villas del sol, playa… https://t.co/mzpkve488t",20.66992058,-87.11266963,1
🌎🏝playa del carmen quintana roo méxico. 🏡super residencia  fraccionamiento playacar🚵🏊🏌⛳ 🛌 4 rec… https://t.co/db6eliqpoh,20.6167,-87.0667,1
última noche aquí! (@ calle 12 in playa del carmen) https://t.co/xhkafrqtbr,20.62744129,-87.07162375,1
última noche aquí! (@ calle 12 in playa del carmen) https://t.co/xhkafrqtbr,20.62744129,-87.07162375,1
"con babusina @ playa del carmen, mexico https://t.co/xzqvzppu0z",20.6167,-87.0667,1
sobrevolando planicies costeras desconocidas. 🌊🏝🗺✈️ @ mexico playa… https://t.co/ckb5u4tgjb,20.6620525,-87.039349,1
primaria hoy el grupo de 3o. visitó el l'aquarium playa del carmen donde los alumnos obtuvieron… https://t.co/2quqnowjrd,20.63383718,-87.07174888,1
"i'm at mega comercial mexicana in playa del carmen, qr https://t.co/48pu9afc3v",20.6321462,-87.07443318,1
"feliz 2017 🍾 #baronb #playadelcarmen @ mamita's beach, playa del carmen https://t.co/xedwfzdbvu",20.63038688,-87.06602938,1
"en el mar la vida es más sabrosa 🎶 #cancun #quintanaroo #playa @ cancún, mexico https://t.co/4ssbyemwxc",21.1606,-86.8475,1
"i'm at playa del carmen in playa del carmen, qr https://t.co/fktyulma3q",20.62682874,-87.07416493,1
"soy fan. 🇲🇽 @ playa del carmen, mexico https://t.co/ueotnbggjz",20.6167,-87.0667,1
"sol, arena, mar.... y ¡hombres! (at @mamitasbeach club in playa del carmen, qr) https://t.co/rsafhiijl3 https://t.co/j1v0dsqg8k",20.63119536,-87.06536535,1
"#mbc... (at @mamitasbeach club in playa del carmen, qr) https://t.co/t2o0snokzx",20.63119536,-87.06536535,1
"una cena de humanos jajaja 😊 (@ eatitaly in playa del carmen, quintana roo) https://t.co/itdk7z8b2j",20.62595208,-87.07291143,1
"sufriendo un rato (at @mamitasbeach club in playa del carmen, qr) https://t.co/ldj4vuxsml",20.63119536,-87.06536535,1
"día lluvioso ☔️ (@ playa del carmen in playa del carmen, qr) https://t.co/tfdvb6kcnt",20.62682874,-87.07416493,1
"playa del carmen 🖤 @ la quinta avenida, playa del carmen https://t.co/rhmokjima5",20.62266292,-87.07508326,1
"buen viaje hna ❤️ @ playa del carmen, mexico https://t.co/hj4dgtbsmv",20.6167,-87.0667,1
"quiero volveeer💔 @ playa del carmen, mexico https://t.co/jh8ebuzn3x",20.6167,-87.0667,1
"primos juegando 😊 @ playa del carmen, mexico https://t.co/e1zr5sbisz",20.6167,-87.0667,1
"🌴 @ playa del carmen, quintana roo https://t.co/wtnhfdsg5h",20.6167,-87.0667,1
"#swetdreams  #swethome       dulces sueños! 😇😴💤 @ playa del carmen, mexico https://t.co/rv6mxzqd2w",20.6167,-87.0667,1
que empiece el festejo!!! (@ zenzi beach club in playa del carmen) https://t.co/5salbmrv7l,20.62621498,-87.07102966,1
"barbie @ playa xcacel, quintana roo, mexico https://t.co/d8gv8os3hp",20.6356316,-87.07045381,1
con la del cali en toda parte💚☀️ @ playa delfines cancun https://t.co/4x0tvfpgw2,21.1606,-86.8475,1
"2009 #malditajuventud jajajajajajaja @ playa del carmen, quintana roo https://t.co/wldjrwxyh9",20.6167,-87.0667,1
polcanes rellenos (@ restaurante @x_nipek - tradición yucateca in playa del carmen) https://t.co/hczudaii13 https://t.co/ip5oyx7o2t,20.65081802,-87.07151157,1
"mojadito! 😰 @ playa del carmen, quintana roo https://t.co/vnvxcfrddc",20.6167,-87.0667,1
"lobito para dormir @ fraccto villas del sol, playa del carmen… https://t.co/nmhni4thdt",20.66631878,-87.10279987,1
"enlace para futbol al día con @jairmultimedios @meraz14 y frank_guel @ la quinta avenida, playa… https://t.co/mo7f2c3gkp",20.62266292,-87.07508326,1
"sí me hace falta @ playa del carmen, quintana roo https://t.co/wz7iok5xgz",20.6167,-87.0667,1
me pintaron pajaritos en el aire #quintanaroo #playadelcarmen #familytrip ##trip @ playa del… https://t.co/vwk3zhfjuz,20.6167,-87.0667,1
"i'm at playa fundadores in playa del carmen, quintana roo https://t.co/rrxoc7qxgm",20.62192624,-87.07490628,1
🙄 @ residencial los olivos playa del carmen https://t.co/uy3kr2bfpy,20.66404556,-87.0783279,1
provecho 😎 @ pizzamondo playa https://t.co/qzhgjlxoky,20.64055134,-87.08673248,1
"después de 8 años amigo donde te encuentro @ playa del carmen,… https://t.co/bqn3ckdunq",20.6167,-87.0667,1
"#claudiarosas #tbt @ playa del carmen, quintana roo https://t.co/xevnz5hujb",20.6167,-87.0667,1
los grises desaparecen. #beach #islamujeres #sea @ isla mujeres playa norte https://t.co/kzhdmj8hwx,21.15134889,-86.85635352,1
en el solecito 😁😎🌴🌊☉ #playa #rivieramaya #girl #sun #cancun #mexico @ iberostar paraíso beach https://t.co/aybmd9mrl2,20.75971112,-86.96155837,1
"ya vamos a dormir 💙🐶 @ fraccto villas del sol, playa del carmen… https://t.co/qergmzng6n",20.66631878,-87.10279987,1
"#cars3 🏎 yeeeiii!!!! ❤️  #mamiehijas 💅🏼 (at @cinemex in playa del carmen, quintana roo) https://t.co/cfnka7qu3s",20.62019097,-87.09815552,1
"vaaaamonos!! (@ base playa express in cancún, qroo) https://t.co/wis79nynxc",21.140216,-86.894674,1
"😓😢 en playa del carmen, riviera maya https://t.co/3ezs29ofdf",20.610984,-87.085533,1
ni un solo respiro... (@ playa - beach) https://t.co/l0mvvbtu4j,20.66561273,-87.02988719,1
cancun en el mirador playa delfines https://t.co/3lg2mxqrj5,21.1381305,-86.886201,1
amo! este lugar😍 en playa caracòl cancùn https://t.co/onhbe2leyc,21.13589295,-86.74709695,1
"😉así son mis días!!... trabajando ando 😓 en playa del carmen,… https://t.co/xf8br8tdqo",20.610984,-87.085533,1
"es una locura 🤯 (at @walmartmexico in playa del carmen, quintana roo) https://t.co/o5sgudu6sw",20.65427911,-87.08106493,1
"🔙🔙🔙🔙♥️ @ playa mansa, punta del este, uruguay https://t.co/vcbkzltazz",-34.95988492,-54.94183594,2
"del viernes visitando a una linda💖🌊🔙 @ playa mansa, punta del este,… https://t.co/od8kmzw5dt",-34.95988492,-54.94183594,2
